style_id,session_id,target_word,key,event,timestamp
fast_consistent,22,galaxy,l,press,1677244.281
fast_consistent,22,galaxy,l,release,1677318.906
fast_consistent,22,galaxy,a,press,1677487.039
fast_consistent,22,galaxy,a,release,1677571.074
fast_consistent,22,galaxy,x,press,1677678.602
fast_consistent,22,galaxy,x,release,1677747.946
fast_consistent,22,galaxy,y,press,1677878.293
fast_consistent,22,galaxy,y,release,1677961.174
fast_consistent,23,galaxy,g,press,1019258.268
fast_consistent,23,galaxy,g,release,1019342.207
fast_consistent,23,galaxy,a,press,1019495.137
fast_consistent,23,galaxy,a,release,1019575.557
fast_consistent,23,galaxy,l,press,1019706.649
fast_consistent,23,galaxy,l,release,1019788.486
fast_consistent,23,galaxy,a,press,1019917.018
fast_consistent,23,galaxy,a,release,1019972.131
fast_consistent,23,galaxy,x,press,1020086.592
fast_consistent,23,galaxy,x,release,1020167.793
fast_consistent,23,galaxy,y,press,1020281.566
fast_consistent,23,galaxy,y,release,1020337.105
fast_consistent,24,galaxy,g,press,1828199.917
fast_consistent,24,galaxy,g,release,1828269.92
fast_consistent,24,galaxy,a,press,1828366.149
fast_consistent,24,galaxy,a,release,1828442.226
fast_consistent,24,galaxy,l,press,1828569.499
fast_consistent,24,galaxy,l,release,1828646.775
fast_consistent,24,galaxy,a,press,1828796.15
fast_consistent,24,galaxy,a,release,1828875.298
fast_consistent,24,galaxy,x,press,1829026.338
fast_consistent,24,galaxy,x,release,1829099.156
fast_consistent,24,galaxy,y,press,1829226.065
fast_consistent,24,galaxy,y,release,1829291.83
fast_consistent,25,galaxy,g,press,1102188.523
fast_consistent,25,galaxy,g,release,1102262.004
fast_consistent,25,galaxy,a,press,1102399.243
fast_consistent,25,galaxy,a,release,1102483.736
fast_consistent,25,galaxy,l,press,1102586.533
fast_consistent,25,galaxy,l,release,1102666.562
fast_consistent,25,galaxy,a,press,1102785.31
fast_consistent,25,galaxy,a,release,1102854.931
fast_consistent,25,galaxy,x,press,1102963.169
fast_consistent,25,galaxy,x,release,1103035.161
fast_consistent,25,galaxy,y,press,1103153.705
fast_consistent,25,galaxy,y,release,1103229.976
fast_consistent,26,galaxy,g,press,1659154.133
fast_consistent,26,galaxy,g,release,1659229.714
fast_consistent,26,galaxy,a,press,1659334.989
fast_consistent,26,galaxy,a,release,1659417.611
fast_consistent,26,galaxy,l,press,1659542.086
fast_consistent,26,galaxy,l,release,1659615.186
fast_consistent,26,galaxy,a,press,1659735.988
fast_consistent,26,galaxy,a,release,1659817.338
fast_consistent,26,galaxy,x,press,1659946.028
fast_consistent,26,galaxy,x,release,1660027.03
fast_consistent,26,galaxy,y,press,1660172.401
fast_consistent,26,galaxy,y,release,1660244.898
fast_consistent,27,galaxy,g,press,1211950.304
fast_consistent,27,galaxy,g,release,1212027.343
fast_consistent,27,galaxy,a,press,1212127.297
fast_consistent,27,galaxy,a,release,1212197.653
fast_consistent,27,galaxy,l,press,1212326.178
fast_consistent,27,galaxy,l,release,1212408.01
fast_consistent,27,galaxy,a,press,1212537.411
fast_consistent,27,galaxy,a,release,1212615.918
fast_consistent,27,galaxy,x,press,1212740.36
fast_consistent,27,galaxy,x,release,1212804.038
fast_consistent,27,galaxy,y,press,1212920.288
fast_consistent,27,galaxy,y,release,1212986.223
fast_consistent,28,galaxy,g,press,1894608.285
fast_consistent,28,galaxy,g,release,1894692.821
fast_consistent,28,galaxy,a,press,1894823.98
fast_consistent,28,galaxy,a,release,1894903.101
fast_consistent,28,galaxy,l,press,1895032.648
fast_consistent,28,galaxy,l,release,1895113.193
fast_consistent,28,galaxy,a,press,1895227.025
fast_consistent,28,galaxy,a,release,1895292.274
fast_consistent,28,galaxy,x,press,1895429.422
fast_consistent,28,galaxy,x,release,1895505.407
fast_consistent,28,galaxy,y,press,1895612.277
fast_consistent,28,galaxy,y,release,1895694.802
fast_consistent,29,galaxy,g,press,1066355.324
fast_consistent,29,galaxy,g,release,1066444.214
fast_consistent,29,galaxy,a,press,1066553.524
fast_consistent,29,galaxy,a,release,1066627.378
fast_consistent,29,galaxy,l,press,1066739.188
fast_consistent,29,galaxy,l,release,1066817.246
fast_consistent,29,galaxy,a,press,1066944.051
fast_consistent,29,galaxy,a,release,1067015.772
fast_consistent,29,galaxy,x,press,1067124.943
fast_consistent,29,galaxy,x,release,1067201.145
fast_consistent,29,galaxy,y,press,1067308.079
fast_consistent,29,galaxy,y,release,1067382.068
fast_consistent,30,galaxy,g,press,1577692.736
fast_consistent,30,galaxy,g,release,1577770.545
fast_consistent,30,galaxy,a,press,1577901.178
fast_consistent,30,galaxy,a,release,1577969.82
fast_consistent,30,galaxy,l,press,1578096.688
fast_consistent,30,galaxy,l,release,1578159.693
fast_consistent,30,galaxy,a,press,1578295.098
fast_consistent,30,galaxy,a,release,1578359.979
fast_consistent,30,galaxy,x,press,1578503.842
fast_consistent,30,galaxy,x,release,1578598.454
fast_consistent,30,galaxy,y,press,1578738.17
fast_consistent,30,galaxy,y,release,1578808.679
fast_consistent,31,galaxy,g,press,1606273.36
fast_consistent,31,galaxy,g,release,1606346.816
fast_consistent,31,galaxy,a,press,1606471.15
fast_consistent,31,galaxy,a,release,1606543.334
fast_consistent,31,galaxy,l,press,1606680.324
fast_consistent,31,galaxy,l,release,1606758.755
fast_consistent,31,galaxy,a,press,1606885.676
fast_consistent,31,galaxy,a,release,1606957.717
fast_consistent,31,galaxy,x,press,1607093.36
fast_consistent,31,galaxy,x,release,1607168.576
fast_consistent,31,galaxy,y,press,1607251.242
fast_consistent,31,galaxy,y,release,1607323.819
fast_consistent,32,galaxy,g,press,1572961.605
fast_consistent,32,galaxy,g,release,1573029.585
fast_consistent,32,galaxy,a,press,1573137.538
fast_consistent,32,galaxy,a,release,1573217.762
fast_consistent,32,galaxy,l,press,1573359.832
fast_consistent,32,galaxy,l,release,1573426.42
fast_consistent,32,galaxy,a,press,1573548.02
fast_consistent,32,galaxy,a,release,1573633.288
fast_consistent,32,galaxy,x,press,1573755.31
fast_consistent,32,galaxy,x,release,1573829.767
fast_consistent,32,galaxy,y,press,1573975.926
fast_consistent,32,galaxy,y,release,1574047.749
fast_consistent,33,galaxy,g,press,1330944.037
fast_consistent,33,galaxy,g,release,1331014.361
fast_consistent,33,galaxy,a,press,1331148.746
fast_consistent,33,galaxy,a,release,1331214.989
fast_consistent,33,galaxy,l,press,1331337.002
fast_consistent,33,galaxy,l,release,1331416.818
fast_consistent,33,galaxy,a,press,1331514.752
fast_consistent,33,galaxy,a,release,1331581.621
fast_consistent,33,galaxy,x,press,1331703.733
fast_consistent,33,galaxy,x,release,1331787.977
fast_consistent,33,galaxy,y,press,1331908.152
fast_consistent,33,galaxy,y,release,1331988.671
fast_consistent,34,galaxy,g,press,1765448.621
fast_consistent,34,galaxy,g,release,1765525.39
fast_consistent,34,galaxy,a,press,1765658.903
fast_consistent,34,galaxy,a,release,1765741.426
fast_consistent,34,galaxy,l,press,1765844.511
fast_consistent,34,galaxy,l,release,1765908.473
fast_consistent,34,galaxy,a,press,1766035.529
fast_consistent,34,galaxy,a,release,1766102.991
fast_consistent,34,galaxy,x,press,1766219.518
fast_consistent,34,galaxy,x,release,1766301.967
fast_consistent,34,galaxy,y,press,1766418.132
fast_consistent,34,galaxy,y,release,1766511.534
fast_consistent,35,galaxy,g,press,1024692.277
fast_consistent,35,galaxy,g,release,1024769.963
fast_consistent,35,galaxy,a,press,1024893.586
fast_consistent,35,galaxy,a,release,1024980.947
fast_consistent,35,galaxy,l,press,1025102.261
fast_consistent,35,galaxy,l,release,1025179.413
fast_consistent,35,galaxy,a,press,1025304.454
fast_consistent,35,galaxy,a,release,1025377.377
fast_consistent,35,galaxy,x,press,1025490.259
fast_consistent,35,galaxy,x,release,1025546.646
fast_consistent,35,galaxy,y,press,1025664.25
fast_consistent,35,galaxy,y,release,1025749.612
fast_consistent,36,galaxy,g,press,1892353.778
fast_consistent,36,galaxy,g,release,1892440.082
fast_consistent,36,galaxy,a,press,1892535.166
fast_consistent,36,galaxy,a,release,1892617.001
fast_consistent,36,galaxy,l,press,1892720.476
fast_consistent,36,galaxy,l,release,1892797.714
fast_consistent,36,galaxy,a,press,1892921.761
fast_consistent,36,galaxy,a,release,1892999.616
fast_consistent,36,galaxy,x,press,1893102.601
fast_consistent,36,galaxy,x,release,1893178.453
fast_consistent,36,galaxy,y,press,1893298.341
fast_consistent,36,galaxy,y,release,1893371.041
fast_consistent,37,galaxy,g,press,1367437.923
fast_consistent,37,galaxy,g,release,1367500.881
fast_consistent,37,galaxy,a,press,1367639.776
fast_consistent,37,galaxy,a,release,1367716.803
fast_consistent,37,galaxy,l,press,1367828.18
fast_consistent,37,galaxy,l,release,1367898.053
fast_consistent,37,galaxy,a,press,1368011.862
fast_consistent,37,galaxy,a,release,1368087.147
fast_consistent,37,galaxy,x,press,1368195.837
fast_consistent,37,galaxy,x,release,1368275.512
fast_consistent,37,galaxy,y,press,1368394.805
fast_consistent,37,galaxy,y,release,1368480.027
fast_consistent,38,galaxy,g,press,1561211.363
fast_consistent,38,galaxy,g,release,1561296.601
fast_consistent,38,galaxy,a,press,1561408.852
fast_consistent,38,galaxy,a,release,1561491.001
fast_consistent,38,galaxy,l,press,1561614.919
fast_consistent,38,galaxy,l,release,1561673.079
fast_consistent,38,galaxy,a,press,1561811.707
fast_consistent,38,galaxy,a,release,1561876.743
fast_consistent,38,galaxy,x,press,1562004.223
fast_consistent,38,galaxy,x,release,1562100.707
fast_consistent,38,galaxy,y,press,1562236.297
fast_consistent,38,galaxy,y,release,1562310.03
fast_consistent,39,galaxy,g,press,1323346.109
fast_consistent,39,galaxy,g,release,1323431.092
fast_consistent,39,galaxy,a,press,1323545.659
fast_consistent,39,galaxy,a,release,1323622.649
fast_consistent,39,galaxy,l,press,1323735.531
fast_consistent,39,galaxy,l,release,1323808.106
fast_consistent,39,galaxy,a,press,1323927.305
fast_consistent,39,galaxy,a,release,1323996.037
fast_consistent,39,galaxy,x,press,1324108.395
fast_consistent,39,galaxy,x,release,1324184.589
fast_consistent,39,galaxy,y,press,1324290.95
fast_consistent,39,galaxy,y,release,1324364.857
fast_consistent,40,galaxy,g,press,1241297.951
fast_consistent,40,galaxy,g,release,1241370.46
fast_consistent,40,galaxy,a,press,1241483.467
fast_consistent,40,galaxy,a,release,1241548.298
fast_consistent,40,galaxy,l,press,1241662.973
fast_consistent,40,galaxy,l,release,1241720.36
fast_consistent,40,galaxy,a,press,1241841.399
fast_consistent,40,galaxy,a,release,1241912.288
fast_consistent,40,galaxy,x,press,1242039.366
fast_consistent,40,galaxy,x,release,1242128.686
fast_consistent,40,galaxy,y,press,1242249.718
fast_consistent,40,galaxy,y,release,1242319.638
fast_consistent,41,security,s,press,1056708.0
fast_consistent,41,security,s,release,1056783.714
fast_consistent,41,security,e,press,1056895.183
fast_consistent,41,security,e,release,1056979.553
fast_consistent,41,security,c,press,1057087.431
fast_consistent,41,security,c,release,1057146.468
fast_consistent,41,security,u,press,1057272.635
fast_consistent,41,security,u,release,1057355.254
fast_consistent,41,security,r,press,1057489.84
fast_consistent,41,security,r,release,1057563.553
fast_consistent,41,security,i,press,1057681.127
fast_consistent,41,security,i,release,1057745.831
fast_consistent,41,security,t,press,1057875.524
fast_consistent,41,security,t,release,1057962.383
fast_consistent,41,security,y,press,1058066.544
fast_consistent,41,security,y,release,1058134.466
fast_consistent,42,security,s,press,1034693.938
fast_consistent,42,security,s,release,1034772.456
fast_consistent,42,security,e,press,1034865.955
fast_consistent,42,security,e,release,1034949.144
fast_consistent,42,security,c,press,1035059.018
fast_consistent,42,security,c,release,1035121.025
fast_consistent,42,security,u,press,1035236.251
fast_consistent,42,security,u,release,1035308.539
fast_consistent,42,security,r,press,1035427.751
fast_consistent,42,security,r,release,1035505.91
fast_consistent,42,security,i,press,1035627.495
fast_consistent,42,security,i,release,1035700.879
fast_consistent,42,security,t,press,1035841.264
fast_consistent,42,security,t,release,1035925.996
fast_consistent,42,security,y,press,1036035.05
fast_consistent,42,security,y,release,1036089.56
fast_consistent,43,security,s,press,1700041.792
fast_consistent,43,security,s,release,1700105.715
fast_consistent,43,security,e,press,1700209.413
fast_consistent,43,security,e,release,1700273.581
fast_consistent,43,security,c,press,1700392.395
fast_consistent,43,security,c,release,1700475.358
fast_consistent,43,security,u,press,1700591.911
fast_consistent,43,security,u,release,1700657.488
fast_consistent,43,security,r,press,1700762.626
fast_consistent,43,security,r,release,1700851.773
fast_consistent,43,security,i,press,1700972.524
fast_consistent,43,security,i,release,1701059.833
fast_consistent,43,security,t,press,1701187.335
fast_consistent,43,security,t,release,1701266.858
fast_consistent,43,security,y,press,1701368.641
fast_consistent,43,security,y,release,1701445.652
fast_consistent,44,security,s,press,1033044.478
fast_consistent,44,security,s,release,1033113.057
fast_consistent,44,security,e,press,1033258.143
fast_consistent,44,security,e,release,1033321.388
fast_consistent,44,security,c,press,1033426.549
fast_consistent,44,security,c,release,1033506.699
fast_consistent,44,security,u,press,1033621.327
fast_consistent,44,security,u,release,1033696.206
fast_consistent,44,security,r,press,1033816.469
fast_consistent,44,security,r,release,1033894.997
fast_consistent,44,security,i,press,1034017.558
fast_consistent,44,security,i,release,1034095.596
fast_consistent,44,security,t,press,1034222.372
fast_consistent,44,security,t,release,1034297.265
fast_consistent,44,security,y,press,1034414.861
fast_consistent,44,security,y,release,1034469.17
fast_consistent,45,security,s,press,1168682.709
fast_consistent,45,security,s,release,1168762.552
fast_consistent,45,security,e,press,1168899.236
fast_consistent,45,security,e,release,1168985.101
fast_consistent,45,security,c,press,1169108.06
fast_consistent,45,security,c,release,1169184.696
fast_consistent,45,security,u,press,1169310.397
fast_consistent,45,security,u,release,1169381.113
fast_consistent,45,security,r,press,1169520.358
fast_consistent,45,security,r,release,1169594.589
fast_consistent,45,security,i,press,1169693.139
fast_consistent,45,security,i,release,1169752.111
fast_consistent,45,security,t,press,1169877.754
fast_consistent,45,security,t,release,1169953.565
fast_consistent,45,security,y,press,1170066.888
fast_consistent,45,security,y,release,1170139.819
fast_consistent,46,security,s,press,1157095.615
fast_consistent,46,security,s,release,1157181.993
fast_consistent,46,security,e,press,1157299.832
fast_consistent,46,security,e,release,1157390.166
fast_consistent,46,security,c,press,1157501.114
fast_consistent,46,security,c,release,1157579.26
fast_consistent,46,security,u,press,1157707.509
fast_consistent,46,security,u,release,1157782.228
fast_consistent,46,security,r,press,1157925.909
fast_consistent,46,security,r,release,1158002.443
fast_consistent,46,security,i,press,1158105.145
fast_consistent,46,security,i,release,1158185.589
fast_consistent,46,security,t,press,1158281.607
fast_consistent,46,security,t,release,1158344.977
fast_consistent,46,security,y,press,1158459.157
fast_consistent,46,security,y,release,1158532.207
fast_consistent,47,security,s,press,1096931.261
fast_consistent,47,security,s,release,1096998.588
fast_consistent,47,security,e,press,1097126.625
fast_consistent,47,security,e,release,1097202.418
fast_consistent,47,security,c,press,1097328.011
fast_consistent,47,security,c,release,1097413.009
fast_consistent,47,security,u,press,1097545.351
fast_consistent,47,security,u,release,1097622.617
fast_consistent,47,security,r,press,1097741.856
fast_consistent,47,security,r,release,1097809.814
fast_consistent,47,security,i,press,1097923.3
fast_consistent,47,security,i,release,1098009.45
fast_consistent,47,security,t,press,1098128.144
fast_consistent,47,security,t,release,1098200.121
fast_consistent,47,security,y,press,1098319.292
fast_consistent,47,security,y,release,1098398.125
fast_consistent,48,security,s,press,1659175.55
fast_consistent,48,security,s,release,1659267.354
fast_consistent,48,security,e,press,1659392.407
fast_consistent,48,security,e,release,1659475.209
fast_consistent,48,security,c,press,1659605.686
fast_consistent,48,security,c,release,1659689.068
fast_consistent,48,security,u,press,1659819.111
fast_consistent,48,security,u,release,1659896.925
fast_consistent,48,security,r,press,1660020.672
fast_consistent,48,security,r,release,1660096.0
fast_consistent,48,security,i,press,1660222.532
fast_consistent,48,security,i,release,1660305.584
fast_consistent,48,security,t,press,1660411.181
fast_consistent,48,security,t,release,1660480.703
fast_consistent,48,security,y,press,1660596.512
fast_consistent,48,security,y,release,1660673.128
fast_consistent,49,security,s,press,1506401.166
fast_consistent,49,security,s,release,1506473.215
fast_consistent,49,security,e,press,1506590.852
fast_consistent,49,security,e,release,1506656.787
fast_consistent,49,security,c,press,1506780.431
fast_consistent,49,security,c,release,1506849.491
fast_consistent,49,security,u,press,1506982.711
fast_consistent,49,security,u,release,1507056.215
fast_consistent,49,security,r,press,1507178.009
fast_consistent,49,security,r,release,1507240.629
fast_consistent,49,security,i,press,1507368.783
fast_consistent,49,security,i,release,1507444.518
fast_consistent,49,security,t,press,1507581.55
fast_consistent,49,security,t,release,1507663.507
fast_consistent,49,security,y,press,1507784.304
fast_consistent,49,security,y,release,1507853.298
fast_consistent,50,security,s,press,1806441.443
fast_consistent,50,security,s,release,1806511.825
fast_consistent,50,security,e,press,1806630.368
fast_consistent,50,security,e,release,1806700.8
fast_consistent,50,security,c,press,1806815.276
fast_consistent,50,security,c,release,1806884.181
